longitude,latitude,housing_median_age,median_house_value,bedroom_ratio,household_rooms,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
-122.3,37.9,38,224200,0.230667256,4.445972495,0,0,0,1,0
-122.29,37.89,52,229100,0.222151496,4.819018405,0,0,0,1,0
-122.3,37.89,46,211600,0.264473684,4.053333333,0,0,0,1,0
-122.3,37.9,15,256100,0.238441865,4.435427574,0,0,0,1,0
-122.3,37.89,36,206300,0.272051996,3.902173913,0,0,0,1,0
-122.3,37.89,52,221300,0.226762821,4.538181818,0,0,0,1,0
-122.33,37.89,42,207400,0.216840537,5.045112782,0,0,0,1,0
-122.34,37.88,37,350000,0.30382228,3.312770563,0,0,0,1,0
-122.29,37.89,52,218200,0.220119836,4.556034483,0,0,0,1,0
-122.29,37.88,50,216700,0.21552436,5.334801762,0,0,0,1,0
-122.29,37.89,52,270600,0.17875383,6.39869281,0,0,0,1,0
-122.29,37.89,52,261400,0.167474658,6.115902965,0,0,0,1,0
-122.28,37.88,52,261300,0.180043384,5.520958084,0,0,0,1,0
-122.29,37.89,52,232200,0.193296602,5.14893617,0,0,0,1,0
-122.27,37.9,42,375400,0.166060606,6.4453125,0,0,0,1,0
-122.26,37.9,52,357300,0.144784639,6.690972222,0,0,0,1,0
-122.27,37.9,52,374400,0.131313131,7.56,0,0,0,1,0
-122.27,37.9,52,358800,0.133111481,7.639830508,0,0,0,1,0
-122.27,37.9,52,417500,0.132288094,8.067193676,0,0,0,1,0
-122.27,37.89,52,430500,0.12245568,8.345205479,0,0,0,1,0
-122.28,37.9,52,362900,0.141501294,7.429487179,0,0,0,1,0
-122.28,37.9,52,397000,0.124812781,8.209016393,0,0,0,1,0
-122.28,37.9,52,346800,0.145068554,6.749253731,0,0,0,1,0
-122.28,37.89,52,327100,0.137959184,7.291666667,0,0,0,1,0
-122.28,37.89,52,290100,0.176241901,6.273712737,0,0,0,1,0
-122.28,37.89,52,292000,0.158937198,6.764705882,0,0,0,1,0
-122.28,37.89,52,270900,0.180810398,5.371663244,0,0,0,1,0
-122.27,37.89,52,371100,0.138636364,7.436619718,0,0,0,1,0
-122.27,37.89,52,335600,0.148129424,7.272058824,0,0,0,1,0
-122.26,37.9,37,371300,0.150900901,6.132596685,0,0,0,1,0
-122.25,37.89,41,344000,0.173333333,6.215469613,0,0,0,1,0
-122.26,37.89,52,342200,0.160493827,6.662337662,0,0,0,1,0
-122.26,37.89,52,370900,0.143281166,7.353174603,0,0,0,1,0
-122.25,37.89,37,350000,0.152333333,6.666666667,0,0,0,1,0
-122.25,37.89,42,368600,0.160670625,6.390625,0,0,0,1,0
-122.26,37.88,52,391800,0.163465308,6.314356436,0,0,0,1,0
-122.26,37.88,52,415300,0.181818182,5.981432361,0,0,0,1,0
-122.27,37.88,52,284900,0.192857143,5.410628019,0,0,0,1,0
-122.27,37.88,52,287500,0.230950975,4.613079019,0,0,0,1,0
-122.27,37.88,44,272900,0.262877442,4.094545455,0,0,0,1,0
-122.28,37.88,52,259600,0.196793587,5.377155172,0,0,0,1,0
-122.28,37.88,52,254500,0.167644593,5.763285024,0,0,0,1,0
-122.28,37.88,52,235600,0.183447099,5.376146789,0,0,0,1,0
-122.29,37.88,52,218400,0.196387216,5.56443299,0,0,0,1,0
-122.29,37.88,48,229200,0.207188161,4.978947368,0,0,0,1,0
-122.29,37.88,46,192100,0.233245383,4.458823529,0,0,0,1,0
-122.29,37.88,52,179300,0.239393939,4.342105263,0,0,0,1,0
-122.3,37.88,45,187500,0.322295806,3.306569343,0,0,0,1,0
-122.3,37.88,52,138800,0.237163814,4.173469388,0,0,0,1,0
-122.3,37.87,10,150000,0.234592445,5.03,0,0,0,1,0
-122.3,37.86,50,140600,0.254509018,3.8984375,0,0,0,1,0
-122.29,37.85,52,120000,0.249475891,4.5,0,0,0,1,0
-122.3,37.88,46,144800,0.228293868,4.63943662,0,0,0,1,0
-122.3,37.87,52,144800,0.239833493,4.565789474,0,0,0,1,0
-122.28,37.88,52,245500,0.196447231,5.563953488,0,0,0,1,0
-122.28,37.87,52,200000,0.224108659,4.496183206,0,0,0,1,0
-122.28,37.87,49,173700,0.270483712,3.888675624,0,0,0,1,0
-122.29,37.87,50,185600,0.293056315,3.544573643,0,0,0,1,0
-122.29,37.87,52,182600,0.22122905,4.387254902,0,0,0,1,0
-122.28,37.88,52,227900,0.217915139,4.701970443,0,0,0,1,0
-122.28,37.87,46,220700,0.230311052,4.477037037,0,0,0,1,0
-122.28,37.87,46,212000,0.250984806,4.122969838,0,0,0,1,0
-122.27,37.88,52,271400,0.331787371,3.199771689,0,0,0,1,0
-122.27,37.87,30,268800,0.299658703,3.447058824,0,0,0,1,0
-122.27,37.88,37,277800,0.260404735,4.251623377,0,0,0,1,0
-122.26,37.88,52,332500,0.221932115,4.614457831,0,0,0,1,0
-122.26,37.88,52,338900,0.255607279,4.12390925,0,0,0,1,0
-122.26,37.88,52,287500,0.321428571,3.386215865,0,0,0,1,0
-122.25,37.87,41,384600,0.205839416,5.569105691,0,0,0,1,0
-122.25,37.87,42,371400,0.264806378,4.161137441,0,0,0,1,0
-122.25,37.87,52,350000,0.382059801,2.524109015,0,0,0,1,0
-122.25,37.87,52,500001,0.387520525,2.436,0,0,0,1,0
-122.26,37.87,52,175000,0.341306348,3.105714286,0,0,0,1,0
-122.26,37.87,52,241700,0.359899026,2.922023182,0,0,0,1,0
-122.27,37.87,35,216700,0.344313238,3.218,0,0,0,1,0
-122.27,37.87,49,211300,0.272592593,3.857142857,0,0,0,1,0
-122.27,37.87,52,210200,0.226329442,4.443804035,0,0,0,1,0
-122.28,37.86,52,196400,0.207889126,4.962962963,0,0,0,1,0
-122.28,37.87,52,191700,0.194704909,5.348082596,0,0,0,1,0
-122.28,37.87,52,182300,0.243309002,4.22260274,0,0,0,1,0
-122.29,37.87,44,175000,0.297361166,3.561009818,0,0,0,1,0
-122.29,37.87,46,165900,0.255722178,3.947040498,0,0,0,1,0
-122.29,37.86,52,156900,0.242642643,4.475806452,0,0,0,1,0
-122.28,37.86,52,164300,0.221217601,4.794797688,0,0,0,1,0
-122.29,37.87,52,150000,0.206741573,5.174418605,0,0,0,1,0
-122.29,37.86,50,150500,0.244265594,4.413854352,0,0,0,1,0
-122.28,37.86,52,169900,0.221565731,4.564044944,0,0,0,1,0
-122.28,37.86,49,147400,0.227830832,4.822368421,0,0,0,1,0
-122.28,37.85,52,152700,0.21015138,5.002227171,0,0,0,1,0
-122.27,37.86,49,182700,0.211988304,4.956521739,0,0,0,1,0
-122.28,37.86,52,179300,0.208604302,5.583798883,0,0,0,1,0
-122.28,37.86,52,157700,0.22979714,4.727987421,0,0,0,1,0
-122.28,37.86,41,153100,0.248419151,3.897887324,0,0,0,1,0
-122.27,37.86,52,250000,0.280330882,4.074906367,0,0,0,1,0
-122.27,37.86,52,206300,0.223021583,4.765714286,0,0,0,1,0
-122.27,37.86,52,218800,0.210288298,4.846575342,0,0,0,1,0
-122.27,37.86,52,198200,0.252709146,4.209854015,0,0,0,1,0
-122.26,37.86,35,253600,0.337919008,2.962686567,0,0,0,1,0
-122.26,37.86,52,257400,0.237918216,4.404282116,0,0,0,1,0
-122.26,37.86,52,289500,0.197138315,5.558173785,0,0,0,1,0
-122.26,37.86,52,241700,0.209141274,5.36802974,0,0,0,1,0
-122.25,37.86,48,489600,0.240130051,4.690631808,0,0,0,1,0
-122.25,37.86,52,446200,0.137508999,6.876237624,0,0,0,1,0
-122.25,37.86,52,456300,0.186073727,5.793220339,0,0,0,1,0
-122.25,37.86,52,336800,0.279773157,3.534521158,0,0,0,1,0
-122.24,37.86,52,500001,0.134892086,7.794392523,0,0,0,1,0
-122.24,37.85,52,500001,0.127214171,7.512096774,0,0,0,1,0
-122.25,37.86,52,376900,0.163784585,6.861016949,0,0,0,1,0
-122.26,37.85,52,309600,0.212271973,4.79205298,0,0,0,1,0
-122.27,37.85,52,182300,0.225711482,5.001226994,0,0,0,1,0
-122.27,37.85,47,172700,0.19258546,6.371165644,0,0,0,1,0
-122.27,37.85,50,150800,0.234558249,5.015686275,0,0,0,1,0
-122.27,37.85,52,153600,0.215805471,5.438016529,0,0,0,1,0
-122.27,37.85,52,106300,0.247761194,4.350649351,0,0,0,1,0
-122.27,37.85,47,142300,0.223272727,4.310344828,0,0,0,1,0
-122.28,37.85,52,119400,0.237704918,4.621212121,0,0,0,1,0
-122.28,37.85,44,147900,0.193170732,5.024509804,0,0,0,1,0
-122.28,37.85,48,132900,0.234609792,4.427038627,0,0,0,1,0
-122.29,37.84,35,132500,0.223824786,4.52173913,0,0,0,1,0
-122.28,37.83,52,126900,0.261583012,4.062745098,0,0,0,1,0
-122.3,37.84,14,143800,0.327396329,3.586055583,0,0,0,1,0
-122.23,37.83,52,500001,0.126755853,8.282548476,0,0,0,1,0
-122.22,37.82,39,500001,0.124398074,7.911111111,0,0,0,1,0
-122.22,37.82,42,500001,0.112002675,8.928358209,0,0,0,1,0
-122.23,37.82,52,500001,0.112893276,9.210227273,0,0,0,1,0
-122.23,37.82,52,466100,0.124877089,8.268292683,0,0,0,1,0
-122.23,37.82,52,500001,0.113337149,9.122715405,0,0,0,1,0
-122.24,37.83,52,457800,0.140011383,7.740088106,0,0,0,1,0
-122.24,37.83,52,471600,0.127398938,7.75,0,0,0,1,0
-122.23,37.82,52,500001,0.12600869,9,0,0,0,1,0
-122.24,37.82,52,398600,0.14106412,7.048076923,0,0,0,1,0
-122.25,37.82,52,340700,0.162894099,6.216080402,0,0,0,1,0
-122.23,37.76,52,289900,0.169904511,5.862934363,0,0,0,1,0
-122.23,37.76,52,335300,0.14235346,7.068535826,0,0,0,1,0
-122.23,37.76,52,333000,0.13449848,8.12345679,0,0,0,1,0
-122.24,37.77,52,241000,0.203816132,5.170403587,0,0,0,1,0
-122.23,37.77,52,189600,0.231865285,4.825,0,0,0,1,0
-122.24,37.77,52,206300,0.225599065,4.587131367,0,0,0,1,0
-122.25,37.77,52,215700,0.213584906,4.67372134,0,0,0,1,0
-122.25,37.77,52,210200,0.21194605,4.827906977,0,0,0,1,0
-122.25,37.77,52,208800,0.209561231,5.784090909,0,0,0,1,0
-122.25,37.77,52,197900,0.182770664,5.436708861,0,0,0,1,0
-122.26,37.78,52,201300,0.22371134,4.663461538,0,0,0,1,0
-122.26,37.78,52,190800,0.228708134,4.837962963,0,0,0,1,0
-122.27,37.78,52,207900,0.198863636,5.313207547,0,0,0,1,0
-122.27,37.78,52,215300,0.21603928,4.611320755,0,0,0,1,0
-122.27,37.78,45,212900,0.224978614,4.087412587,0,0,0,1,0
-122.27,37.78,13,292700,0.264851485,4.156378601,0,0,0,1,0
-122.28,37.79,30,275000,0.209650181,4.847953216,0,0,0,1,0
-122.3,37.77,42,200000,0.180569185,5.74084507,0,0,0,1,0
-122.29,37.78,42,102200,0.248992748,4.136666667,0,0,0,1,0
-122.28,37.77,52,220800,0.247275204,4.23054755,0,0,0,1,0
-122.28,37.77,27,242800,0.268451339,4.137681159,0,0,0,1,0
-122.29,37.76,18,265400,0.265576053,4.333333333,0,0,0,1,0
-122.28,37.78,50,219000,0.205783457,4.547400612,0,0,0,1,0
-122.26,37.77,52,282100,0.209580838,5.585284281,0,0,0,1,0
-122.27,37.77,52,372000,0.172291297,5.188940092,0,0,0,1,0
-122.27,37.77,52,225800,0.217793183,4.768595041,0,0,0,1,0
-122.27,37.77,52,220800,0.28128655,3.741794311,0,0,0,1,0
-122.27,37.77,52,234500,0.234087102,4.61003861,0,0,0,1,0
-122.25,37.77,52,254200,0.212430427,4.84494382,0,0,0,1,0
-122.26,37.77,52,351800,0.201277955,5.269360269,0,0,0,1,0
-122.26,37.77,52,275000,0.217723005,5.011764706,0,0,0,1,0
-122.26,37.77,52,405400,0.138842975,7.034883721,0,0,0,1,0
-122.26,37.77,52,228100,0.211731044,5.07748184,0,0,0,1,0
-122.26,37.77,52,234000,0.259199134,3.874213836,0,0,0,1,0
-122.24,37.77,43,162500,0.297382199,3.590225564,0,0,0,1,0
-122.25,37.77,43,243400,0.256410256,4.111111111,0,0,0,1,0
-122.23,37.76,52,273800,0.180006642,5.628037383,0,0,0,1,0
-122.23,37.76,52,248500,0.176358437,5.960227273,0,0,0,1,0
-122.24,37.76,52,244000,0.206070288,5.305084746,0,0,0,1,0
-122.24,37.76,52,240900,0.255146262,4.139013453,0,0,0,1,0
-122.23,37.76,52,306300,0.144281525,6.739130435,0,0,0,1,0
-122.23,37.75,50,240000,0.187418936,5.753731343,0,0,0,1,0
-122.24,37.75,27,286600,0.18588003,5.08281054,0,0,0,1,0
-122.24,37.76,52,266700,0.21957672,5.068965517,0,0,0,1,0
-122.24,37.76,49,229800,0.216227348,4.93495935,0,0,0,1,0
-122.24,37.76,52,229300,0.169848072,6.185542169,0,0,0,1,0
-122.24,37.73,21,228400,0.177641872,5.693117409,0,0,0,1,0
-122.25,37.74,25,206200,0.190700104,4.907692308,0,0,0,1,0
-122.24,37.72,5,350700,0.154824514,6.855776306,0,0,0,1,0
-122.27,37.73,31,231000,0.238375108,4.40929878,0,0,0,1,0
-122.25,37.76,52,252900,0.225312935,4.550632911,0,0,0,1,0
-122.27,37.74,28,353900,0.224924012,4.655660377,0,0,0,1,0
-122.27,37.77,23,291700,0.223630921,4.93397046,0,0,0,1,0
-122.28,37.75,20,100000,0.315743945,3.54601227,0,0,0,1,0
-122.06,37.77,12,341600,0.142847164,7.13303438,0,0,0,1,0
-122.06,37.73,5,412500,0.129866518,7.0234375,0,0,0,1,0
-122.06,37.71,36,248600,0.160971477,6.693761815,0,0,0,1,0
-122.07,37.71,40,254900,0.167035398,6.696296296,0,0,0,1,0
-122.07,37.71,36,241500,0.166724557,6.327472527,0,0,0,1,0
-122.07,37.72,26,295200,0.148876404,6.619834711,0,0,0,1,0
-122.08,37.72,31,340400,0.137351267,7.420345489,0,0,0,1,0
-122.08,37.72,32,274700,0.148626817,6.746594005,0,0,0,1,0
-122.08,37.71,35,238600,0.158299412,6.057534247,0,0,0,1,0
-122.09,37.71,35,266400,0.145324822,7.25613079,0,0,0,1,0
-122.1,37.72,30,330200,0.140823394,7.425714286,0,0,0,1,0
-122.11,37.71,36,206800,0.180345809,5.578754579,0,0,0,1,0
-122.1,37.7,25,209200,0.20921628,4.996638655,0,0,0,1,0
-122.1,37.69,30,195800,0.200642055,5.48415493,0,0,0,1,0
-122.09,37.71,31,253500,0.153011394,6.851301115,0,0,0,1,0
-122.09,37.7,31,241800,0.163662932,6.240121581,0,0,0,1,0
-122.1,37.71,27,252500,0.159198813,6.512077295,0,0,0,1,0
-122.09,37.7,30,263900,0.153626499,6.657794677,0,0,0,1,0
-122.08,37.71,38,227000,0.177390259,5.524916944,0,0,0,1,0
-122.08,37.71,38,220900,0.176803014,5.699386503,0,0,0,1,0
-122.08,37.7,32,259300,0.164459161,6.629268293,0,0,0,1,0
-122.07,37.7,39,232500,0.191549296,5.126353791,0,0,0,1,0
-122.06,37.7,37,231600,0.163761226,6.00952381,0,0,0,1,0
-122.06,37.7,33,209400,0.202252944,5.072727273,0,0,0,1,0
-122.07,37.7,32,223200,0.216470588,4.899135447,0,0,0,1,0
-122.08,37.7,25,209900,0.222810112,4.791549296,0,0,0,1,0
-122.09,37.7,33,208200,0.250849762,4.19885823,0,0,0,1,0
-122.07,37.69,29,203800,0.268229167,4.173913043,0,0,0,1,0
-122.08,37.69,36,195700,0.212340426,5.032119914,0,0,0,1,0
-122.07,37.69,31,190500,0.221339195,4.566795367,0,0,0,1,0
-122.08,37.69,43,181000,0.205714286,5.545774648,0,0,0,1,0
-122.08,37.69,42,184900,0.193776521,5.795081967,0,0,0,1,0
-122.08,37.68,37,190800,0.238207547,4.136585366,0,0,0,1,0
-122.08,37.68,15,242200,0.224516552,4.567365269,0,0,0,1,0
-122.09,37.69,20,188300,0.190176909,5.37,0,0,0,1,0
-122.15,37.74,52,183500,0.192201518,5.269090909,0,0,0,1,0
-122.14,37.74,52,204200,0.18767507,5.578125,0,0,0,1,0
-122.14,37.73,51,251900,0.153875525,6.664122137,0,0,0,1,0
-122.15,37.74,49,187500,0.211512718,5.1875,0,0,0,1,0
-122.16,37.73,52,198200,0.184070796,5.485436893,0,0,0,1,0
-122.15,37.74,52,219000,0.159971306,6.060869565,0,0,0,1,0
-122.15,37.73,52,275000,0.125486381,7.188811189,0,0,0,1,0
-122.15,37.73,45,245400,0.217935072,5.105978261,0,0,0,1,0
-122.17,37.73,46,177500,0.2172908,4.972413793,0,0,0,1,0
-122.16,37.73,49,171600,0.24014126,4.412987013,0,0,0,1,0
-122.17,37.73,52,183300,0.18585209,5.325342466,0,0,0,1,0
-122.16,37.73,52,175000,0.18491921,5.381642512,0,0,0,1,0
-122.18,37.72,45,156700,0.20894526,4.91147541,0,0,0,1,0
-122.18,37.71,45,157500,0.202479339,5.377777778,0,0,0,1,0
-122.17,37.71,38,179800,0.224719101,4.494949495,0,0,0,1,0
-122.18,37.7,36,205500,0.201970443,5.08477842,0,0,0,1,0
-122.18,37.7,35,178900,0.216237315,4.88,0,0,0,1,0
-122.19,37.71,36,262500,0.191135734,6.224137931,0,0,0,1,0
-122.17,37.72,42,165000,0.219082447,4.530120482,0,0,0,1,0
-122.17,37.72,46,159700,0.207450694,4.737024221,0,0,0,1,0
-122.17,37.72,5,158300,0.235224586,5.158536585,0,0,0,1,0
-122.16,37.72,38,144800,0.243296922,4.213389121,0,0,0,1,0
-122.17,37.72,43,166300,0.215173143,4.794676806,0,0,0,1,0
-122.16,37.71,37,191000,0.160583942,5.956521739,0,0,0,1,0
-122.16,37.71,36,175000,0.198198198,4.970149254,0,0,0,1,0
-122.16,37.72,10,137500,0.269627636,4.595876289,0,0,0,1,0
-122.15,37.73,28,141700,0.265011287,3.865619546,0,0,0,1,0
-122.15,37.72,31,210900,0.23019802,4.263852243,0,0,0,1,0
-122.15,37.72,47,198300,0.21092437,4.473684211,0,0,0,1,0
-122.15,37.72,29,157400,0.251139362,4.333679834,0,0,0,1,0
-122.14,37.73,52,264700,0.158102767,6.05988024,0,0,0,1,0
-122.14,37.73,38,218400,0.228670923,4.88101983,0,0,0,1,0
-122.14,37.73,43,235100,0.172261484,6.152173913,0,0,0,1,0
-122.13,37.73,33,341800,0.134268537,7.392592593,0,0,0,1,0
-122.13,37.72,26,367300,0.137665968,7.20906801,0,0,0,1,0
-122.13,37.72,35,243500,0.175446633,5.568877551,0,0,0,1,0
-122.12,37.71,35,167900,0.199614272,4.938095238,0,0,0,1,0
-122.13,37.72,25,371200,0.134920635,6.631578947,0,0,0,1,0
-122.14,37.72,39,218900,0.167938931,5.954545455,0,0,0,1,0
-122.14,37.72,45,202700,0.181102362,5.633064516,0,0,0,1,0
-122.13,37.72,45,186200,0.194816415,5.213963964,0,0,0,1,0
-122.13,37.71,44,188900,0.21016739,4.661849711,0,0,0,1,0
-122.13,37.71,44,180000,0.209711471,5.262962963,0,0,0,1,0
-122.15,37.71,18,202700,0.264105227,4.273668639,0,0,0,1,0
-122.14,37.71,27,181700,0.279896574,3.921419518,0,0,0,1,0
-122.14,37.71,18,166800,0.25787452,3.740421456,0,0,0,1,0
-122.13,37.7,43,183700,0.182862771,5.599264706,0,0,0,1,0
-122.13,37.7,19,218000,0.201934016,5.001422475,0,0,0,1,0
-122.15,37.71,36,191500,0.178356713,5.453551913,0,0,0,1,0
-122.15,37.7,36,194700,0.166666667,5.609195402,0,0,0,1,0
-122.14,37.7,17,187200,0.199589884,4.433333333,0,0,0,1,0
-122.13,37.7,21,223100,0.25557711,4.132264529,0,0,0,1,0
-122.13,37.69,17,271300,0.323109244,3.701399689,0,0,0,1,0
-122.14,37.7,36,194100,0.180094787,5.29707113,0,0,0,1,0
-122.16,37.7,36,190400,0.174631532,5.907651715,0,0,0,1,0
-122.14,37.69,38,189100,0.201782304,5.219269103,0,0,0,1,0
-122.15,37.69,38,184600,0.177367576,5.612612613,0,0,0,1,0
-122.15,37.69,36,197300,0.191205863,5.438405797,0,0,0,1,0
-122.15,37.7,36,192600,0.171662125,6.410480349,0,0,0,1,0
-122.16,37.69,36,192200,0.19588551,4.903508772,0,0,0,1,0
-122.16,37.7,36,194600,0.189608022,4.875555556,0,0,0,1,0
-122.16,37.7,36,193500,0.176265271,5.52733119,0,0,0,1,0
-122.17,37.7,24,202600,0.207977208,4.848066298,0,0,0,1,0
-122.16,37.68,16,83300,0.206283343,4.792613636,0,0,0,1,0
-122.17,37.69,24,212600,0.17285588,6.180327869,0,0,0,1,0
-122.18,37.68,5,187800,0.19501677,5.204488778,0,0,0,1,0
-122.16,37.69,36,205700,0.187837838,5.229681979,0,0,0,1,0
-122.15,37.69,36,192900,0.176699029,5.786516854,0,0,0,1,0
-122.15,37.68,35,205200,0.169832827,5.41563786,0,0,0,1,0
-122.15,37.68,30,213400,0.195931004,5.903394256,0,0,0,1,0
-122.15,37.69,39,183600,0.184431138,4.985074627,0,0,0,1,0
-122.14,37.69,37,178400,0.249883232,3.857657658,0,0,0,1,0
-122.14,37.68,27,219200,0.183697932,5.49752883,0,0,0,1,0
-122.14,37.68,31,183100,0.224874372,5.070063694,0,0,0,1,0
-122.1,37.69,44,157100,0.213583938,4.826804124,0,0,0,1,0
-122.12,37.69,30,157800,0.224728488,4.290322581,0,0,0,1,0
-122.13,37.69,34,161700,0.245800177,4.772151899,0,0,0,1,0
-122.12,37.71,38,152100,0.243986254,4.027681661,0,0,0,1,0
-122.12,37.7,41,144900,0.225178827,4.66,0,0,0,1,0
-122.12,37.7,17,179900,0.247990354,4.624535316,0,0,0,1,0
-122.12,37.69,35,179100,0.189481537,5.001865672,0,0,0,1,0
-122.12,37.7,19,159900,0.254509018,4.309153713,0,0,0,1,0
-122.11,37.7,23,161400,0.27294257,3.812641084,0,0,0,1,0
-122.11,37.7,29,170400,0.235747304,3.840236686,0,0,0,1,0
-122.11,37.7,19,137500,0.292981805,3.71961326,0,0,0,1,0
-122.11,37.69,37,155200,0.266366612,3.954692557,0,0,0,1,0
-122.11,37.69,42,160900,0.210597826,4.763754045,0,0,0,1,0
-122.12,37.69,10,167300,0.251459362,4.718220339,0,0,0,1,0
-122.03,37.69,20,340000,0.125,6.451612903,0,0,0,1,0
-121.97,37.64,32,431000,0.151208106,7.502923977,1,0,0,0,0
-122.02,37.63,6,301100,0.241308793,4.267015707,0,0,0,1,0
-122.04,37.63,21,241900,0.180566182,5.248995984,0,0,0,1,0
-122.05,37.63,5,162500,0.247291942,4.779040404,0,0,0,1,0
-122.04,37.66,10,299200,0.17577548,5.769886364,0,0,0,1,0
-122.04,37.65,10,315500,0.159778287,6.443322981,0,0,0,1,0
-122.05,37.68,23,216800,0.170125033,5.809891808,0,0,0,1,0
-122.07,37.68,36,218100,0.234710744,4.211136891,0,0,0,1,0
-122.06,37.68,30,170300,0.224892864,5.126074499,0,0,0,1,0
-122.08,37.68,26,275000,0.317052271,8.518248175,0,0,0,1,0
-122.08,37.68,26,184100,0.261603376,4.294892916,0,0,0,1,0
-122.08,37.67,29,160000,0.340770791,3.243421053,0,0,0,1,0
-122.09,37.67,48,175000,0.243610224,4.064935065,0,0,0,1,0
-122.09,37.68,41,197500,0.255426918,4.401273885,0,0,0,1,0
-122.09,37.69,43,150000,0.22,4.166666667,0,0,0,1,0
-122.09,37.68,29,205600,0.230604372,4.32037037,0,0,0,1,0
-122.09,37.68,41,170300,0.252453653,3.927194861,0,0,0,1,0
-122.09,37.68,43,190900,0.245936396,4.829351536,0,0,0,1,0
-122.1,37.68,37,196900,0.25295858,4.172839506,0,0,0,1,0
-122.1,37.68,37,174000,0.237712665,4.723214286,0,0,0,1,0
-122.11,37.68,37,170200,0.243421053,4.249462366,0,0,0,1,0
-122.1,37.68,38,180900,0.232152895,4.4475,0,0,0,1,0
-122.1,37.67,34,150500,0.245148948,4.052048726,0,0,0,1,0
-122.1,37.68,31,167100,0.226215645,4.863753213,0,0,0,1,0
-122.12,37.68,35,148900,0.247191011,4.370535714,0,0,0,1,0
-122.12,37.68,40,196400,0.162910496,5.816479401,0,0,0,1,0
-122.12,37.68,37,191100,0.163349917,6.432,0,0,0,1,0
-122.11,37.67,36,187500,0.18436019,5.702702703,0,0,0,1,0
-122.12,37.68,45,180600,0.184029371,5.461152882,0,0,0,1,0
-122.13,37.68,45,182800,0.181115181,5.822274882,0,0,0,1,0
-122.13,37.68,44,179300,0.185840708,5.354114713,0,0,0,1,0
-122.13,37.68,43,179400,0.202863962,5.109756098,0,0,0,1,0
-122.14,37.68,35,210300,0.17405914,5.531598513,0,0,0,1,0
-122.14,37.67,34,192300,0.175559947,6.072,0,0,0,1,0
-122.15,37.67,35,198100,0.161003236,6.338461538,0,0,0,1,0
-122.14,37.67,36,196200,0.167451244,6.119341564,0,0,0,1,0
-122.13,37.67,38,181600,0.172465209,6.060240964,0,0,0,1,0
-122.14,37.67,37,188300,0.169201521,5.812154696,0,0,0,1,0
-122.13,37.67,40,184000,0.181922197,5.514195584,0,0,0,1,0
-122.12,37.67,33,184700,0.198600175,4.94092219,0,0,0,1,0
-122.13,37.67,42,179900,0.195712695,5.401503759,0,0,0,1,0
-122.11,37.67,38,167200,0.238647343,4.620535714,0,0,0,1,0
-122.11,37.67,32,165400,0.267833554,4.307254623,0,0,0,1,0
-122.09,37.67,33,154000,0.269436446,4.031509121,0,0,0,1,0
-122.09,37.67,39,153500,0.241662639,4.328451883,0,0,0,1,0
-122.09,37.66,40,135400,0.23358209,4.944649446,0,0,0,1,0
-122.09,37.66,39,158300,0.223275862,4.233576642,0,0,0,1,0
-122.05,37.68,32,240700,0.157816377,5.926470588,0,0,0,1,0
-122.06,37.67,22,180700,0.210200927,5.224764468,0,0,0,1,0
-122.07,37.67,27,230600,0.207162705,5.258116883,0,0,0,1,0
-122.07,37.67,28,210800,0.252046385,4.698717949,0,0,0,1,0
-122.07,37.67,38,165300,0.194391635,5.340101523,0,0,0,1,0
-122.04,37.67,29,254200,0.148170012,7,0,0,0,1,0
-122.04,37.67,18,332600,0.139666667,7.228915663,0,0,0,1,0
-122.04,37.66,23,350000,0.1438611,6.299479167,0,0,0,1,0
-122.07,37.66,28,161200,0.26754386,3.884156729,0,0,0,1,0
-122.07,37.66,21,179300,0.232160604,4.828214971,0,0,0,1,0
-122.08,37.66,33,154300,0.240465417,4.345505618,0,0,0,1,0
-122.07,37.65,31,161800,0.239393939,4.459459459,0,0,0,1,0
-122.08,37.65,17,161900,0.286767637,3.862971517,0,0,0,1,0
-122.08,37.65,35,165400,0.216767788,4.847593583,0,0,0,1,0
-122.08,37.66,37,166600,0.218327491,4.56979405,0,0,0,1,0
-122.1,37.66,37,149700,0.211986681,4.373786408,0,0,0,1,0
-122.1,37.66,35,162100,0.206997085,4.604026846,0,0,0,1,0
-122.1,37.66,33,152600,0.237461617,4.361607143,0,0,0,1,0
-122.09,37.65,27,195200,0.274524715,4.148264984,0,0,0,1,0
-122.09,37.65,35,190600,0.169911504,6.141304348,0,0,0,1,0
-122.09,37.65,35,193800,0.168918919,6.103092784,0,0,0,1,0
-122.1,37.66,34,200600,0.175304878,5.857142857,0,0,0,1,0
-122.11,37.66,29,150000,0.252751572,4.218905473,0,0,0,1,0
-122.1,37.66,36,185300,0.172413793,5.576923077,0,0,0,1,0
-122.11,37.66,36,172700,0.18005698,5.869565217,0,0,0,1,0
-122.11,37.66,35,174100,0.229335209,4.421461897,0,0,0,1,0
-122.1,37.65,25,194400,0.19464145,5.065868263,0,0,0,1,0
-122.1,37.64,28,206700,0.174327354,6.417266187,0,0,0,1,0
-122.1,37.65,31,204500,0.18196995,5.63322884,0,0,0,1,0
-122.1,37.65,36,175000,0.185365854,5,0,0,0,1,0
